Durationinseconds,age,gender,Q20_PageSubmit,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Beliefquestions_1,Beliefquestions_2,Beliefquestions_3,Beliefquestions_4,Beliefquestions_5,Beliefquestions_6,Beliefquestions_7,Beliefquestions_8,past_life_experience,out_of_body_experience,spirit_world_experience,past_life_belief,out_of_body_belief,spirit_world_belief,Combined_anomalous_experience,CODE,age...34,gender.x,@1handlowersubj.x,@2handtogethersubj.x,@3mosquitosubj.x,@4TasteAverage.x,@5rigidsubj.x,@6immobilizationsubj.x,@7musicsubj.x,@8ballssubj.x,@9amnesiasubj.x,@10spaceGeoMean.x,@10spacebarsubj1.x,@10spacebarsubj2.x,@4Tastesweetsubj.x,@4Tastesoursubj.x,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DEStime_PageSubmit,DES_score,DES_mean_centred,PCS,PCS_meancentred,DESxPCS
189,18,Woman,116.009,0,0,3,5,3,0,4,0,0,1,0,1,2,-1,-2,1,0,1,1,1,2.666666667,1,1.5,-1.5,0.75,1.555555556,239,18,Woman,5,3,0,1.5,4,0,0,0,4,2,4,1,1,2,6,8,2,0,1,1,0,0,1,2,2,0,0,1,2,0,3,2,0,7,2,0,1,5,3,0,0,0,290.743,1.75,-0.866463415,1.95,0.160851657,-0.139
171,18,Woman,90.027,1,2,0,1,0,0,0,0,0,0,1,-1,-1,-2,-1,-2,-2,0,-2,1,0.333333333,0.2,-1,-1.5,-1.5,0.511111111,374,18,Woman,5,3,0,1.5,4,3,0,0,3,0,0,3,0,3,3,6,2,0,1,1,0,0,1,1,1,1,0,2,4,1,0,2,3,6,1,2,2,4,3,2,0,0,266.951,1.75,-0.866463415,1.95,0.160851657,-0.139
195,19,Woman,69.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,1,1,0,0,0,0,0,-1,0.25,0,873,18,Woman,4,1,3,2,2,2,1,0,3,2.45,3,2,1,3,4,7,3,0,0,0,0,0,1,0,1,1,0,0,3,2,2,0,3,6,0,3,5,7,1,0,0,0,185.942,1.75,-0.866463415,2.045,0.255851657,-0.222
191032,18,Woman,107.449,0,0,0,4,3,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,2.666666667,0.2,0.5,1,0.75,0.955555556,344,18,Woman,4,4,1,3,3,2,0,0,2,0,0,5,1,5,2,7,1,1,1,0,1,0,0,2,0,0,0,0,3,1,2,1,2,3,6,4,3,4,4,1,0,0,279.95,1.75,-0.866463415,1.9,0.110851657,-0.096
280,19,Man,117.421,0,2,1,0,0,0,3,3,3,0,5,-1,1,-1,1,-1,1,2,-2,1,0,2.8,0,0,0,1.266666667,313,19,Man,5,3,1,4,5,4,0,0,0,0,0,2,3,5,1,4,0,0,1,0,0,0,1,2,0,0,0,4,6,1,6,3,0,1,7,1,3,6,1,2,0,0,254.734,1.785714286,-0.830749129,2.2,0.410851657,-0.341
212,22,Woman,106.205,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,0.333333333,0,0,0.5,1.75,0.111111111,788,21,Woman,4,2,1,0,4,4,0,0,4,0,5,0,0,0,1,6,0,0,0,2,1,0,0,0,1,3,0,1,4,1,1,0,1,1,1,9,9,4,4,0,0,0,323.895,1.785714286,-0.830749129,1.9,0.110851657,-0.092
168,20,Woman,99.06,0,0,0,3,3,0,0,0,0,0,3,-2,-2,-2,-2,0,-2,-2,-2,0,2,0.6,-2,-2,-1.5,0.866666667,648,19,Woman,3,5,0,3,0,1,0,0,1,2.83,4,2,3,3,1,8,0,0,0,0,0,0,0,4,0,1,0,1,4,3,1,0,1,6,8,0,4,6,1,0,1,0,273.9,1.785714286,-0.830749129,1.583,-0.206148343,0.171
191,20,Woman,100.37,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0.333333333,0,-2,-2,-2,0.111111111,135,20,Woman,2,2,0,0.5,1,1,0,0,1,2,1,4,0,1,1,6,1,0,0,0,0,0,1,1,4,0,0,1,2,1,0,1,6,4,8,4,1,1,2,1,4,0,281.49,1.785714286,-0.830749129,0.95,-0.839148343,0.697
309,18,Woman,133.066,0,0,1,4,4,3,2,0,0,0,0,1,2,0,-1,1,1,1,0,0.333333333,3.666666667,0.4,1.5,-0.5,0.75,1.466666667,28,18,Woman,5,4,2,2.5,4,3,0,0,2,3.16227766,5,2,2,3,0,3,0,0,1,2,1,0,1,1,0,1,1,3,3,2,1,1,4,1,8,5,4,4,1,1,2,0,499.414,1.821428571,-0.795034844,2.566227766,0.777079423,-0.618
299,19,Woman,176.803,1,1,1,2,1,1,0,0,0,0,0,-1,-2,-1,-2,-2,1,-1,-1,1,1.333333333,0,-1.5,-1.5,-0.75,0.777777778,722,18,Woman,4,3,1,1.5,4,4,0,0,2,4.47,4,5,1,2,7,3,2,1,3,1,0,0,1,2,0,1,0,0,3,3,4,2,3,3,0,1,5,3,2,1,0,0,288.625,1.821428571,-0.795034844,2.397,0.607851657,-0.483
160,20,Woman,76.704,0,0,0,0,0,0,2,0,1,0,0,0,1,1,-1,1,2,1,1,0,0,0.6,0.5,0,1.25,0.2,693,19,Woman,3,4,1,0,5,3,0,0,3,2,4,1,0,0,7,4,1,0,0,1,0,0,2,4,1,5,0,0,1,1,6,6,0,3,1,3,3,2,0,0,0,0,320.609,1.821428571,-0.795034844,2.1,0.310851657,-0.247
381,18,Woman,244.359,0,0,0,1,1,1,1,0,0,0,0,-1,-2,-1,-2,-2,1,1,1,0,1,0.2,-1.5,-1.5,0.25,0.4,188,18,Woman,2,5,1,3,0,0,0,0,1,0,0,1,2,4,6,4,1,0,0,0,1,0,1,1,2,1,1,3,1,1,2,4,2,2,2,6,3,2,2,2,1,0,1378.595,1.821428571,-0.795034844,1.2,-0.589148343,0.468
512,18,Woman,186.65,0,0,0,3,2,0,3,0,0,0,0,0,1,0,-2,0,1,2,0,0,1.666666667,0.6,0.5,-1,0.75,0.755555556,343,18,Woman,3,2,0,0.5,1,3,0,0,0,0,0,5,1,0,4,6,0,0,0,1,1,0,4,2,1,5,2,1,2,1,1,1,1,7,3,3,0,1,1,1,0,2,347.805,1.821428571,-0.795034844,0.95,-0.839148343,0.667
184,19,Woman,128.348,0,0,1,2,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,0.333333333,1,0.8,1,1,1,0.711111111,861,19,Woman,3,0,0,1,2,1,0,0,1,0,2,0,2,0,0,5,2,0,1,0,0,0,0,0,0,1,1,0,4,2,3,2,4,6,5,1,4,6,1,0,3,0,255.692,1.821428571,-0.795034844,0.8,-0.989148343,0.786
300,19,Woman,128.888,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,287,19,Woman,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,3,0,0,3,1,1,0,0,1,0,0,1,4,3,0,1,1,6,4,2,1,2,3,4,2,8,0,320.228,1.821428571,-0.795034844,0.4,-1.389148343,1.104
151,19,Woman,75.121,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,2,0.333333333,0.666666667,0.2,1,0,1,0.4,813,18,Woman,3,4,4,2,4,3,0,0,1,3,3,3,2,2,0,3,0,0,1,0,1,1,1,2,1,3,3,1,2,2,4,3,1,4,7,2,0,5,4,1,0,0,310.779,1.857142857,-0.759320558,2.4,0.610851657,-0.464
264,20,Woman,167.907,1,1,0,3,2,0,1,0,2,0,1,-1,-1,-1,-1,1,0,1,-1,0.666666667,1.666666667,0.8,-1,-1,0.25,1.044444445,572,19,Woman,2,3,2,3.5,3,2,0,0,3,3,3,3,3,4,2,3,1,1,1,1,0,0,5,0,1,1,0,2,3,2,5,2,1,3,5,2,4,3,1,3,0,0,492.098,1.857142857,-0.759320558,2.15,0.360851657,-0.274
649,18,Man,81.201,1,1,1,5,5,2,5,5,0,5,5,1,2,2,1,2,2,2,2,1,4,4,1.5,1.5,2,3,402,18,Man,3,3,3,1.5,2,3,1,0,1,2,1,4,2,1,1,4,0,0,0,0,0,0,1,0,0,5,2,3,6,1,8,1,1,1,9,1,3,3,1,0,1,0,247.485,1.857142857,-0.759320558,1.95,0.160851657,-0.122
199,23,Woman,104.018,1,0,1,4,4,2,2,0,0,0,0,1,1,1,-1,1,1,1,-1,0.666666667,3.333333333,0.4,1,0,0.5,1.466666667,908,23,Woman,5,2,0,0.5,5,0,0,0,0,0,5,0,1,0,1,8,0,0,0,1,1,0,4,3,0,2,1,3,1,1,3,1,2,4,0,2,7,4,1,0,1,2,306.997,1.892857143,-0.723606272,1.25,-0.539148343,0.39
112,19,Woman,60.609,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.333333333,0.666666667,0,0,0,0.75,0.333333333,140,19,Woman,4,3,2,3.5,0,0,0,0,0,0,3,0,3,4,2,3,0,1,0,0,0,0,1,1,1,2,1,2,3,2,2,6,2,4,3,1,4,6,1,0,2,3,158.252,1.892857143,-0.723606272,1.25,-0.539148343,0.39
171,19,Woman,30.656,2,1,2,2,1,2,2,3,2,3,2,0,-1,1,-1,1,-1,1,-1,1.666666667,1.666666667,2.4,-0.5,0,0,1.911111111,711,18,Woman,4,3,3,4,5,3,3,1,5,0,0,2,3,5,4,3,1,0,1,0,1,0,1,5,0,2,0,2,5,2,5,3,1,2,4,3,0,1,0,0,8,0,163.867,1.928571429,-0.687891986,3.1,1.310851657,-0.902
244,22,Man,106.121,1,1,0,0,0,0,0,0,0,2,0,-1,-1,-1,0,0,0,1,1,0.666666667,0,0.4,-1,-0.5,0.5,0.355555556,797,21,Man,4,4,3,4.5,5,4,1,0,2,0,2,0,5,4,1,2,1,0,0,1,0,0,1,2,0,3,0,4,4,2,4,6,0,6,6,3,4,3,1,0,0,0,555.399,1.928571429,-0.687891986,2.75,0.960851657,-0.661
269,18,Woman,161.75,3,1,3,2,4,0,2,0,0,0,0,1,1,1,1,-1,-1,1,0,2.333333333,2,0.4,1,1,-0.25,1.577777778,271,18,Woman,4,4,0,3.5,3,2,0,0,0,0,0,0,2,5,0,3,0,0,2,2,0,0,1,1,2,5,2,2,2,2,4,3,0,0,5,8,8,0,0,2,0,0,379.91,1.928571429,-0.687891986,1.65,-0.139148343,0.096
172,20,Woman,117.989,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,-1,0.5,0,215,20,Woman,4,4,0,0,3,0,0,0,4,0,5,0,0,0,3,8,1,0,2,0,0,0,1,0,0,0,0,2,3,2,4,0,0,1,5,3,2,8,5,4,0,0,184.558,1.928571429,-0.687891986,1.5,-0.289148343,0.199
192,19,Woman,86.907,0,0,0,2,2,0,0,0,3,0,5,2,0,1,2,1,-1,2,0,0,1.333333333,1.6,1,1.5,0.5,0.977777778,583,18,Woman,3,4,0,2,3,2,0,2,1,0,4,0,4,0,9,6,0,0,0,0,0,0,0,8,0,0,4,0,6,0,0,0,0,0,8,5,0,7,1,0,1,0,250.37,1.964285714,-0.652177701,1.7,-0.089148343,0.058
513,18,Man,47.779,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,-1,1,1,0,0,0.6,0.5,0,0.75,0.2,777,18,Man,2,1,0,0.5,4,3,0,0,4,0,0,0,1,0,2,4,0,0,0,0,0,5,3,3,3,1,4,1,2,2,1,3,1,3,2,2,2,3,4,2,1,1,81.783,1.964285714,-0.652177701,1.45,-0.339148343,0.221
166,20,Woman,67.005,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,1,0,0.25,0.066666667,594,19,Woman,4,2,0,1.5,3,2,0,0,0,1.41,2,1,1,2,7,7,0,0,0,1,0,0,2,0,0,2,0,1,4,0,1,1,2,3,7,2,7,6,1,0,0,1,361.465,1.964285714,-0.652177701,1.391,-0.398148343,0.26
130,19,Woman,72.074,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-1,-2,-2,0,0.333333333,0,-2,-2,-1.75,0.111111111,839,18,Woman,1,1,2,3,0,2,0,0,2,0,5,0,3,3,4,7,1,1,1,0,0,1,2,2,1,0,0,0,1,1,0,0,1,6,6,6,1,8,5,0,0,0,256.372,1.964285714,-0.652177701,1.1,-0.689148343,0.449
95,19,Woman,33.7,1,2,0,1,0,0,0,0,0,0,0,-2,1,-1,-2,-1,-1,-2,-2,1,0.333333333,0,-0.5,-1.5,-1.5,0.444444444,479,18,Woman,4,1,0,1.5,2,2,0,0,0,0,4,0,3,0,4,7,1,0,0,0,0,0,0,1,2,2,0,1,6,2,2,0,1,6,8,5,3,2,1,1,0,0,209.98,1.964285714,-0.652177701,1.05,-0.739148343,0.482
140,20,Woman,80.836,1,0,1,2,0,0,1,0,0,1,0,0,1,1,-1,1,0,1,1,0.666666667,0.666666667,0.4,0.5,0,0.75,0.577777778,741,20,Woman,4,5,2,2.5,3,4,0,0,1,2,4,1,1,4,4,8,2,0,1,2,0,0,0,1,2,0,0,3,2,3,3,0,1,4,7,4,5,1,0,0,2,1,144.365,2,-0.616463415,2.35,0.560851657,-0.346
145,21,Man,58.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,20,Man,5,5,0,1,5,0,0,0,2,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,10,1,3,8,3,10,1,10,0,5,0,1,0,0,0,330.473,2,-0.616463415,2,0.210851657,-0.13
147,20,Woman,68.057,0,0,0,3,3,3,0,0,0,0,0,-2,-2,-2,-1,-2,-2,-2,-2,0,3,0,-2,-1.5,-2,1,850,19,Woman,2,1,3,0,3,3,0,0,3,0,0,2,0,0,1,8,2,0,0,0,0,0,1,0,0,3,0,5,3,1,2,3,1,2,4,6,3,6,2,0,0,3,303.122,2,-0.616463415,1.5,-0.289148343,0.178
319,19,Woman,167.303,0,0,0,3,1,0,5,0,0,5,5,-2,-2,1,-2,2,-2,-2,1,0,1.333333333,3,-2,-0.5,-0.25,1.444444444,421,19,Woman,3,2,1,0.5,4,2,0,0,0,0,0,5,1,0,0,2,1,0,1,0,0,0,0,4,0,0,0,3,4,3,1,1,6,2,2,8,8,3,2,4,1,0,733.922,2,-0.616463415,1.25,-0.539148343,0.332
166,22,Man,77.437,3,4,5,2,0,2,2,1,0,0,0,-1,0,0,-1,0,1,0,-1,4,1.333333333,0.6,-0.5,-0.5,0,1.977777778,890,21,Man,4,5,1,1,5,4,0,0,2,3.16,2,5,1,1,3,1,0,1,0,1,5,0,7,1,0,1,2,1,1,1,3,1,7,7,7,1,1,0,0,2,1,2,257.335,2.035714286,-0.580749129,2.516,0.726851657,-0.422
914,22,Woman,623.225,4,3,1,4,0,2,0,0,0,0,2,1,-1,1,1,1,0,1,1,2.666666667,2,0.4,0,1,0.75,1.688888889,653,21,Woman,5,4,0,2.5,0,0,5,0,2,0,5,0,2,3,3,6,0,0,0,2,2,0,1,2,0,1,1,1,3,4,2,1,3,2,10,3,1,3,2,1,1,2,285.414,2.035714286,-0.580749129,1.85,0.060851657,-0.035
124,19,Man,53.814,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,0,0,0,-0.5,-2,-2,0,345,19,Man,2,3,0,0,4,5,0,0,3,0,5,0,0,0,0,3,1,0,0,3,0,0,2,7,0,0,0,2,1,2,4,3,4,4,0,8,7,1,4,1,0,0,288.003,2.035714286,-0.580749129,1.7,-0.089148343,0.052
89,19,Man,46.097,5,5,0,5,0,0,0,0,0,1,0,0,0,1,1,-1,-2,1,0,3.333333333,1.666666667,0.2,0,1,-0.5,1.733333333,680,18,Man,5,4,3,1,3,2,0,3,2,1,1,1,0,2,1,4,0,0,3,4,2,0,1,1,1,0,2,5,3,4,6,2,3,6,4,2,3,1,0,0,0,0,160.159,2.071428571,-0.545034844,2.4,0.610851657,-0.333
111,19,Woman,51.144,0,0,1,3,0,0,0,0,0,0,0,0,-2,-1,-1,-1,0,1,0,0.333333333,1,0,-1,-1,0,0.444444444,209,19,Woman,2,4,0,1,2,0,0,0,0,0,5,0,1,1,0,3,0,0,0,0,0,0,1,2,3,5,2,1,8,1,3,0,0,3,5,5,0,5,2,0,7,2,260.51,2.071428571,-0.545034844,0.9,-0.889148343,0.485
174,19,Man,78.782,0,0,0,0,0,0,0,0,0,0,0,1,-2,-1,-2,1,-2,-2,-2,0,0,0,-0.5,-1.5,-1.25,0,617,18,Man,1,1,0,2,0,0,0,0,0,0,2,0,2,2,7,6,0,0,0,0,0,2,2,1,1,0,0,4,4,3,5,2,1,6,0,3,4,6,1,0,0,0,337.375,2.071428571,-0.545034844,0.4,-1.389148343,0.757
135,20,Man,60.1,2,2,3,4,1,3,3,3,3,2,1,1,2,1,1,2,1,1,1,2.333333333,2.666666667,2.4,1.5,1,1.25,2.466666667,760,19,Man,4,3,5,3.5,4,3,2,0,4,0,1,0,3,4,2,7,1,0,0,0,0,1,1,7,2,1,1,0,1,0,7,3,2,3,7,3,7,1,1,1,0,0,235.126,2.107142857,-0.509320558,2.85,1.060851657,-0.54
362,19,Woman,198.327,2,0,1,2,3,1,4,0,0,0,0,0,1,0,-1,-2,-1,0,-1,1,2,0.8,0.5,-0.5,-1,1.266666667,234,19,Woman,5,4,3,2.5,4,2,0,0,1,0,0,5,2,3,3,4,2,0,1,0,0,1,0,2,7,2,3,1,7,3,1,1,3,4,1,4,1,3,1,0,1,3,361.004,2.107142857,-0.509320558,2.15,0.360851657,-0.184
209,27,Man,134.846,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0.2,-1,-1,-0.75,0.066666667,836,27,Man,4,3,2,4,2,2,0,0,0,0,0,0,4,4,7,7,2,1,0,0,0,0,4,0,0,0,0,0,3,0,5,0,6,6,1,4,7,5,1,0,0,0,243.811,2.107142857,-0.509320558,1.7,-0.089148343,0.045
113,19,Woman,55.905,3,3,1,2,1,1,3,0,0,1,0,1,1,-1,-1,-1,-1,-1,1,2.333333333,1.333333333,0.8,1,-1,-0.5,1.488888889,824,18,Woman,4,3,1,1.5,3,1,2,0,1,0,0,1,1,2,7,8,3,1,1,1,1,0,1,2,1,1,1,2,2,1,3,3,2,3,3,2,2,2,3,1,1,1,559.143,2.107142857,-0.509320558,1.65,-0.139148343,0.071
149,18,Woman,106.254,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,107,18,Woman,5,2,0,0,3,2,0,0,0,1.732050808,3,1,0,0,5,7,2,0,0,0,2,0,0,0,0,1,0,1,8,0,4,3,1,6,8,6,2,3,0,0,0,0,488.2,2.107142857,-0.509320558,1.373205081,-0.415943262,0.212
187,19,Woman,96.477,5,4,2,5,0,5,4,0,0,0,3,1,2,-1,-1,0,-2,0,-1,3.666666667,3.333333333,1.4,1.5,-1,-0.75,2.8,896,18,Woman,5,4,4,0.5,3,5,0,0,3,0,2,0,1,0,8,6,1,1,0,0,2,1,1,1,3,2,2,0,7,1,0,1,5,3,4,7,0,2,0,1,1,0,244.192,2.142857143,-0.473606272,2.45,0.660851657,-0.313
170,19,Woman,72.948,0,0,0,3,0,0,1,0,0,0,2,1,1,0,2,1,1,1,1,0,1,0.6,1,1,1,0.533333333,586,18,Woman,3,4,2,3.5,5,3,0,0,1,2.24,5,1,4,3,3,4,0,2,1,0,1,1,3,0,4,5,6,2,3,4,3,2,3,0,4,7,1,0,1,0,0,0,201.24,2.142857143,-0.473606272,2.374,0.584851657,-0.277
116,18,Woman,54.186,0,2,1,3,0,0,0,0,0,0,0,1,1,-1,0,2,2,1,1,1,1,0,1,-0.5,1.5,0.666666667,225,18,Woman,5,2,2,0,4,2,1,0,1,2,1,4,0,0,0,7,0,0,0,1,1,0,2,3,0,4,1,8,8,6,1,1,3,1,3,4,0,3,0,0,2,1,215.044,2.142857143,-0.473606272,1.9,0.110851657,-0.053
173,18,Woman,91.614,0,0,0,2,1,3,1,1,0,1,0,0,1,1,-1,1,2,1,0,0,2,0.6,0.5,0,1,0.866666667,354,18,Woman,4,3,1,0.5,4,2,0,0,3,0,0,3,1,0,7,6,3,0,1,0,0,0,4,0,2,2,3,0,1,2,0,3,4,0,3,7,7,4,0,0,1,0,245.258,2.142857143,-0.473606272,1.75,-0.039148343,0.019
144,19,Woman,76.73,0,0,0,2,2,0,3,1,0,0,0,-1,-2,-2,-1,-1,0,0,1,0,1.333333333,0.8,-1.5,-1.5,0,0.711111111,472,18,Woman,2,3,1,1.5,4,3,0,0,2,0,0,3,1,2,4,6,2,1,4,3,0,0,0,2,3,0,4,5,4,2,2,0,3,5,6,2,1,1,0,0,0,0,306.916,2.142857143,-0.473606272,1.65,-0.139148343,0.066
144,18,Man,60.148,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.75,0.333333333,70,18,Other/prefer not to say,5,3,3,2.5,0,0,0,0,2,0,5,0,0,5,3,7,0,0,1,0,0,0,1,4,0,0,0,0,2,7,0,1,0,5,10,3,3,7,4,2,0,0,186.09,2.142857143,-0.473606272,1.55,-0.239148343,0.113
156,18,Woman,82.029,2,2,0,2,3,0,1,0,0,0,0,1,1,1,0,1,1,2,1,1.333333333,1.666666667,0.2,1,0.5,1.25,1.066666667,382,18,Woman,1,3,0,1,2,1,0,0,2,2,2,2,1,1,4,7,2,1,1,0,0,0,4,3,5,2,1,0,2,4,5,2,3,5,1,7,1,0,1,0,0,0,159.229,2.178571429,-0.437891986,1.2,-0.589148343,0.258
212,19,Woman,130.72,0,0,0,3,0,0,0,0,0,0,0,-1,0,-1,-2,0,0,1,-1,0,1,0,-0.5,-1.5,0,0.333333333,189,19,Woman,3,5,2,2,5,4,0,0,3,2.236067977,5,1,2,2,1,8,2,0,0,1,0,0,0,2,1,4,0,1,7,3,8,2,0,4,5,3,3,1,1,3,1,1,830.032,2.214285714,-0.402177701,2.623606798,0.834458455,-0.336
123,21,Woman,51.601,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-2,0,0,1,1,1,1,1,0,-1.5,0.5,1,639,20,Woman,4,5,4,0.5,5,3,0,0,2,0,0,5,0,1,4,8,0,0,3,2,0,1,0,3,5,5,1,1,1,1,3,0,4,3,5,4,4,1,0,0,3,0,230.597,2.214285714,-0.402177701,2.35,0.560851657,-0.226
167,21,Woman,80.82,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,-1,0,1,0,0,1,0.2,0,0.5,0,0.4,532,20,Woman,3,4,1,1.5,5,2,0,0,2,0,0,1,1,2,5,4,1,0,1,0,1,0,4,0,2,2,1,2,2,0,2,6,1,2,4,8,4,3,2,4,1,0,287.085,2.214285714,-0.402177701,1.85,0.060851657,-0.024
211,19,Woman,104.087,0,0,0,2,0,2,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,1.333333333,0,-2,-2,-2,0.444444444,507,18,Woman,4,4,1,0,3,3,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,1,2,2,1,2,2,6,3,1,4,8,2,6,6,3,3,1,2,3,1,179.372,2.214285714,-0.402177701,1.5,-0.289148343,0.116
222,18,Woman,126.96,3,2,0,4,0,0,0,0,0,0,2,1,2,0,0,1,2,1,0,1.666666667,1.333333333,0.4,1.5,0,1,1.133333333,88,18,Woman,5,1,5,0,3,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,0,6,0,1,0,0,7,9,7,7,0,3,8,0,0,0,3,3,0,0,0,260.811,2.214285714,-0.402177701,1.4,-0.389148343,0.157
222,18,Woman,103.883,3,2,1,0,1,2,3,0,0,0,0,1,0,0,0,0,-1,1,2,2,1,0.6,0.5,0,0.5,1.2,689,18,Woman,5,3,1,1.5,4,0,0,0,0,0,0,4,2,1,6,7,0,0,5,1,2,0,0,1,0,1,1,3,5,1,2,6,3,7,0,2,5,1,3,1,0,0,510.6,2.25,-0.366463415,1.45,-0.339148343,0.124
500,19,Woman,398.292,0,0,0,3,2,2,1,0,0,4,1,-1,1,-1,-1,-1,0,0,0,0,2.333333333,1.2,0,-1,-0.25,1.177777778,481,18,Woman,2,1,0,2.5,4,2,1,0,0,0,1,0,1,4,2,3,2,0,1,0,3,0,0,4,1,0,1,4,5,4,2,6,1,6,8,1,4,3,2,0,0,0,224.374,2.25,-0.366463415,1.25,-0.539148343,0.198
149,19,Another,96.78,0,0,0,4,5,5,5,1,0,1,0,0,0,1,2,2,2,0,1,0,4.666666667,1.4,0,1.5,1.25,2.022222222,736,19,Non-binary,3,5,0,3,4,1,0,2,3,0,0,1,4,2,1,4,0,0,3,0,0,3,3,4,2,1,3,5,3,4,2,1,7,4,2,4,3,1,0,0,0,4,239.42,2.285714286,-0.330749129,2.1,0.310851657,-0.103
50,18,Woman,23.011,0,2,1,3,1,2,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,2,0.2,-2,-2,-2,1.066666667,480,18,Woman,4,3,0,3.5,2,2,1,0,1,0,0,5,3,4,0,7,0,0,0,1,1,2,1,2,4,3,2,4,7,0,0,0,2,1,4,2,4,3,3,3,5,3,78.7,2.285714286,-0.330749129,1.65,-0.139148343,0.046
225,18,Woman,122.601,1,1,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-1,0,1,0,0.666666667,0,0,0.5,-2,0,0.222222222,738,18,Woman,4,4,0,0,2,1,0,0,5,0,3,0,0,0,3,6,1,0,2,1,0,0,2,1,0,0,1,5,4,1,5,3,0,3,1,5,9,3,2,1,3,2,272.803,2.285714286,-0.330749129,1.6,-0.189148343,0.063
146,18,Woman,79.327,3,2,3,3,2,0,3,1,1,0,4,0,1,-1,0,1,1,2,1,2.666666667,1.666666667,1.8,0.5,-0.5,1.25,2.044444445,62,18,Woman,5,4,2,3,4,5,0,5,3,0,0,4,2,4,6,4,2,1,3,3,0,0,0,5,1,1,0,3,5,3,6,2,1,3,6,1,4,2,1,1,0,1,156.641,2.321428571,-0.295034844,3.1,1.310851657,-0.387
122,20,Woman,67.571,2,0,3,4,3,4,4,3,3,3,2,1,0,0,1,1,1,1,1,1.666666667,3.666666667,3,0.5,0.5,1,2.777777778,633,19,Woman,5,5,3,0.5,5,4,1,0,3,0,4,0,1,0,2,4,1,0,4,4,6,0,3,1,0,0,0,0,3,0,3,1,8,3,8,1,5,3,2,2,1,0,253.788,2.321428571,-0.295034844,2.65,0.860851657,-0.254
100,22,Woman,47.925,0,0,0,2,1,0,3,0,1,0,1,-1,-1,0,0,1,2,1,0,0,1,1,-1,0,1,0.666666667,672,21,Woman,2,3,4,2,2,3,0,0,2,3.87,3,5,1,3,3,4,1,0,3,1,1,0,1,3,1,2,0,3,3,4,2,3,2,4,5,4,3,5,3,2,1,1,140.731,2.321428571,-0.295034844,2.187,0.397851657,-0.117
300,19,Man,152.866,2,3,0,0,0,0,3,3,0,3,2,-2,0,-2,-2,0,-1,1,0,1.666666667,0,2.2,-1,-2,0,1.288888889,880,18,Man,3,4,2,1,4,4,1,0,2,0,0,3,1,1,2,4,0,0,1,1,6,2,0,0,1,1,2,3,2,2,0,4,0,4,9,0,8,4,4,2,3,0,402.924,2.321428571,-0.295034844,2.1,0.310851657,-0.092
